index_left,index_middle,index_right,reflectance_surround_left,reflectance_center_left,emission_spot_left,reflectance_surround_middle,reflectance_center_middle,emission_spot_middle,reflectance_surround_right,reflectance_center_right,emission_spot_right,ImageName,ImageExr,ImageNpy,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sound_1.started,BB_Trial.resp,BB_Trial.color,BB_Trial.rt,text.started,text.stopped,sound_1.stopped,sound_2.started,block,sound_4.started,participant,session,L/B,scene,condition,nTrialsPerBlock,date,expName,psychopyVersion,frameRate,Unnamed: 43
6,3,1,0,0.027777777777778,1.0,0,0.444444444444444,0.298245614035088,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm44-esm29-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm44-esm29-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm44-esm29-rsr0-rcr11-esr29.npz,,,,,0,42,42,430,,right,red,2.55,1832.287754058838,1832.6363871097565,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
6,5,11,0,0.027777777777778,1.0,0,1.0,0.298245614035088,0,1.0,1.0,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm29-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm29-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm29-rsr0-rcr100-esr100.npz,,,,,0,43,43,289,,right,red,4.22,1837.8671810626984,1838.215927124024,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
4,11,12,0,0.694444444444444,0.298245614035088,0,1.0,1.0,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm100-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm100-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm100-rsr0-rcr2-esr310.npz,,,,,0,44,44,109,,left,green,4.33,1843.448652982712,1843.8023459911344,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
7,13,12,0,0.111111111111111,1.0,0,0.111111111111111,3.10526315789474,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm11-esm310-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm11-esm310-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm11-esm310-rsr0-rcr2-esr310.npz,,,,,0,45,45,438,,left,green,3.07,1847.2499930858608,1847.6036739349363,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
0,9,11,0,0.027777777777778,0.298245614035088,0,0.444444444444444,1.0,0,1.0,1.0,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm44-esm100-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm44-esm100-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm44-esm100-rsr0-rcr100-esr100.npz,,,,,0,46,46,448,,right,red,2.65,1851.052669048309,1851.3999910354607,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
8,3,9,0,0.25,1.0,0,0.444444444444444,0.298245614035088,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm44-esm29-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm44-esm29-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm44-esm29-rsr0-rcr44-esr100.npz,,,,,0,47,47,15,,left,green,2.9,1854.869105100632,1855.21779704094,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
13,11,2,0,0.111111111111111,3.10526315789474,0,1.0,1.0,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm100-esm100-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm100-esm100-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm100-esm100-rsr0-rcr25-esr29.npz,,,,,0,48,48,55,,left,green,2.72,1858.7072060108185,1859.0519170761108,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
7,5,11,0,0.111111111111111,1.0,0,1.0,0.298245614035088,0,1.0,1.0,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm100-esm29-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm100-esm29-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm100-esm29-rsr0-rcr100-esr100.npz,,,,,0,49,49,10,,left,green,1.37,1860.7455921173096,1861.093358039856,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
10,13,6,0,0.694444444444444,1.0,0,0.111111111111111,3.10526315789474,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm11-esm310-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm11-esm310-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm11-esm310-rsr0-rcr2-esr100.npz,,,,,0,50,50,351,,right,red,4.11,1866.3199000358584,1866.6698520183563,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
8,4,2,0,0.25,1.0,0,0.694444444444444,0.298245614035088,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm29-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm29-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm29-rsr0-rcr25-esr29.npz,,,,,0,51,51,184,,left,green,2.47,1870.124720096588,1870.469800949097,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
4,2,0,0,0.694444444444444,0.298245614035088,0,0.25,0.298245614035088,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm29-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm29-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm29-rsr0-rcr2-esr29.npz,,,,,0,52,52,71,,left,green,4.09,1875.6937129497528,,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
0,14,10,0,0.027777777777778,0.298245614035088,0,0.25,3.10526315789474,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm310-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm310-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm310-rsr0-rcr69-esr100.npz,,,,,0,53,53,128,,right,red,1.3,1877.7621150016785,1878.2076880931847,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
14,0,5,0,0.25,3.10526315789474,0,0.027777777777778,0.298245614035088,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm29-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm29-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm29-rsr0-rcr100-esr29.npz,,,,,0,54,54,418,,right,red,4.22,1883.405419111252,1883.761449098587,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
0,9,14,0,0.027777777777778,0.298245614035088,0,0.444444444444444,1.0,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm44-esm100-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm44-esm100-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm44-esm100-rsr0-rcr25-esr310.npz,,,,,0,55,55,433,,right,red,2.39,1887.201936006546,1887.549987077713,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
5,13,7,0,1.0,0.298245614035088,0,0.111111111111111,3.10526315789474,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm11-esm310-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm11-esm310-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm11-esm310-rsr0-rcr11-esr100.npz,,,,,0,56,56,189,,left,green,2.31,1891.000918149948,1891.3491430282595,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
6,4,2,0,0.027777777777778,1.0,0,0.694444444444444,0.298245614035088,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm69-esm29-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm69-esm29-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm69-esm29-rsr0-rcr25-esr29.npz,,,,,0,57,57,134,,right,red,2.9,1894.820421934128,1895.166913032532,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
7,3,0,0,0.111111111111111,1.0,0,0.444444444444444,0.298245614035088,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm44-esm29-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm44-esm29-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm44-esm29-rsr0-rcr2-esr29.npz,,,,,0,58,58,318,,left,green,2.45,1898.6072959899905,1898.957834005356,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
6,13,5,0,0.027777777777778,1.0,0,0.111111111111111,3.10526315789474,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm11-esm310-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm11-esm310-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm11-esm310-rsr0-rcr100-esr29.npz,,,,,0,59,59,53,,right,red,1.27,1900.66831111908,1901.019634962082,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
8,1,9,0,0.25,1.0,0,0.111111111111111,0.298245614035088,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm29-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm29-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm29-rsr0-rcr44-esr100.npz,,,,,0,60,60,432,,left,green,2.79,1904.5068509578705,,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
9,6,8,0,0.444444444444444,1.0,0,0.027777777777778,1.0,0,0.25,1.0,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm100-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm100-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm100-rsr0-rcr25-esr100.npz,,,,,0,61,61,312,,right,red,2.68,1908.3179769515991,1908.6700401306152,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
2,5,3,0,0.25,0.298245614035088,0,1.0,0.298245614035088,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm100-esm29-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm100-esm29-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm100-esm29-rsr0-rcr44-esr29.npz,,,,,0,62,62,135,,right,red,3.97,1913.8902361392973,1914.2373650074005,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
7,5,1,0,0.111111111111111,1.0,0,1.0,0.298245614035088,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm100-esm29-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm100-esm29-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm100-esm29-rsr0-rcr11-esr29.npz,,,,,0,63,63,513,,left,green,2.58,1917.6978521347048,1918.0577330589288,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
2,0,13,0,0.25,0.298245614035088,0,0.027777777777778,0.298245614035088,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm29-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm29-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm29-rsr0-rcr11-esr310.npz,,,,,0,64,64,50,,left,green,2.57,1921.535166978836,1921.8877351284027,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
7,12,3,0,0.111111111111111,1.0,0,0.027777777777778,3.10526315789474,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm2-esm310-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm2-esm310-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm2-esm310-rsr0-rcr44-esr29.npz,,,,,0,65,65,584,,left,green,4.42,1927.1323261260984,1927.5154809951785,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
4,11,14,0,0.694444444444444,0.298245614035088,0,1.0,1.0,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310.npz,,,,,0,66,66,165,,right,red,2.21,1930.9903399944303,1931.3398151397705,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
2,8,7,0,0.25,0.298245614035088,0,0.25,1.0,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm100-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm100-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm100-rsr0-rcr11-esr100.npz,,,,,0,67,67,393,,right,red,2.41,1934.788089990616,1935.1820230484009,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
13,7,11,0,0.111111111111111,3.10526315789474,0,0.111111111111111,1.0,0,1.0,1.0,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm11-esm100-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm11-esm100-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm11-esm100-rsr0-rcr100-esr100.npz,,,,,0,68,68,121,,left,green,2.17,1938.659350156784,1939.0079820156093,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
3,9,13,0,0.444444444444444,0.298245614035088,0,0.444444444444444,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm44-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm44-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm44-esm100-rsr0-rcr11-esr310.npz,,,,,0,69,69,341,,right,red,1.12,1940.7023060321808,1941.0491530895235,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
6,5,13,0,0.027777777777778,1.0,0,1.0,0.298245614035088,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm29-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm29-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm29-rsr0-rcr11-esr310.npz,,,,,0,70,70,450,,right,red,1.07,1942.7407369613647,1943.0918719768524,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
3,7,9,0,0.444444444444444,0.298245614035088,0,0.111111111111111,1.0,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm100-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm100-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm100-rsr0-rcr44-esr100.npz,,,,,0,71,71,382,,left,green,0.95,1944.7795860767365,,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
11,5,4,0,1.0,1.0,0,1.0,0.298245614035088,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr69-esr29.npz,,,,,0,72,72,564,,right,red,0.96,1946.8494420051568,1947.199723958969,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
10,5,4,0,0.694444444444444,1.0,0,1.0,0.298245614035088,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm100-esm29-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm100-esm29-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm100-esm29-rsr0-rcr69-esr29.npz,,,,,0,73,73,455,,right,red,1.03,1948.8965780735016,,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
13,2,9,0,0.111111111111111,3.10526315789474,0,0.25,0.298245614035088,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm25-esm29-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm25-esm29-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm25-esm29-rsr0-rcr44-esr100.npz,,,,,0,74,74,457,,left,green,2.53,1952.695620059967,1952.8962750434875,,,1,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
1,10,0,0,0.111111111111111,0.298245614035088,0,0.694444444444444,1.0,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr29.npz,,,,,0,75,75,196,,left,green,1.5,1968.923295974732,1969.273108959198,,,2,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
5,10,0,0,1.0,0.298245614035088,0,0.694444444444444,1.0,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr29.npz,,,,,0,76,76,293,,left,green,0.86,1970.972533941269,1971.330027103424,,,2,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
13,10,7,0,0.111111111111111,3.10526315789474,0,0.694444444444444,1.0,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm69-esm100-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm69-esm100-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm69-esm100-rsr0-rcr11-esr100.npz,,,,,0,77,77,385,,left,green,0.92,1973.0257909297943,,,,2,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
1,14,6,0,0.111111111111111,0.298245614035088,0,0.25,3.10526315789474,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm310-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm310-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm310-rsr0-rcr2-esr100.npz,,,,,0,78,78,475,,left,green,2.76,1976.8257520198824,1977.1735150814056,,,2,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
8,14,3,0,0.25,1.0,0,0.25,3.10526315789474,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm25-esm310-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm25-esm310-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm25-esm310-rsr0-rcr44-esr29.npz,,,,,0,79,79,503,,left,green,1.41,1978.883427143097,1979.2298381328585,,,2,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
13,11,8,0,0.111111111111111,3.10526315789474,0,1.0,1.0,0,0.25,1.0,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm100-esm100-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm100-esm100-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm100-esm100-rsr0-rcr25-esr100.npz,,,,,0,80,80,410,,left,green,2.26,1982.6923789978027,1983.0502519607544,,,2,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
6,11,8,0,0.027777777777778,1.0,0,1.0,1.0,0,0.25,1.0,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr25-esr100.npz,,,,,0,81,81,176,,right,red,1.2,1984.7516651153564,1985.0988430976868,,,2,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
2,6,12,0,0.25,0.298245614035088,0,0.027777777777778,1.0,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm100-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm100-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm100-rsr0-rcr2-esr310.npz,,,,,0,82,82,97,,right,red,2.65,1988.5922980308533,1988.941316127777,,,2,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
12,6,14,0,0.027777777777778,3.10526315789474,0,0.027777777777778,1.0,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr310.npz,,,,,0,83,83,218,,left,green,1.05,1990.6412870883944,1990.99026799202,,,2,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
1,12,0,0,0.111111111111111,0.298245614035088,0,0.027777777777778,3.10526315789474,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm2-esm310-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm2-esm310-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm2-esm310-rsr0-rcr2-esr29.npz,,,,,0,84,84,113,,left,green,1.16,1992.6800191402435,1993.0480329990387,,,2,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
