index_left,index_middle,index_right,reflectance_surround_left,reflectance_center_left,emission_spot_left,reflectance_surround_middle,reflectance_center_middle,emission_spot_middle,reflectance_surround_right,reflectance_center_right,emission_spot_right,ImageName,ImageExr,ImageNpy,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sound_1.started,BB_Trial.resp,BB_Trial.color,BB_Trial.rt,text.started,text.stopped,block,participant,session,L/B,scene,condition,nTrialsPerBlock,date,expName,psychopyVersion,frameRate,
1,10,11,0,0.111111111111111,0.298245614035088,0,0.694444444444444,1.0,0,1.0,1.0,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm69-esm100-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm69-esm100-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm69-esm100-rsr0-rcr100-esr100.npz,,,,,0,43,43,483,,right,red,0.54,243.5502691268921,243.96544313430786,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
9,6,14,0,0.444444444444444,1.0,0,0.027777777777778,1.0,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm100-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm100-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm100-rsr0-rcr25-esr310.npz,,,,,0,44,44,213,,right,red,0.57,245.67190718650818,246.0901961326599,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
8,13,2,0,0.25,1.0,0,0.111111111111111,3.10526315789474,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm310-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm310-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm310-rsr0-rcr25-esr29.npz,,,,,0,45,45,376,,right,red,0.74,247.78574919700623,248.20256304740906,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
7,3,5,0,0.111111111111111,1.0,0,0.444444444444444,0.298245614035088,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm44-esm29-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm44-esm29-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm44-esm29-rsr0-rcr100-esr29.npz,,,,,0,46,46,589,,left,green,0.79,249.9099931716919,250.3242630958557,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
14,2,6,0,0.25,3.10526315789474,0,0.25,0.298245614035088,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm29-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm29-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm29-rsr0-rcr2-esr100.npz,,,,,0,47,47,350,,right,red,0.55,252.04957818984985,252.47118401527405,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
9,12,6,0,0.444444444444444,1.0,0,0.027777777777778,3.10526315789474,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm310-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm310-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm310-rsr0-rcr2-esr100.npz,,,,,0,48,48,5,,right,red,0.58,254.16228699684143,254.57787919044495,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
3,7,9,0,0.444444444444444,0.298245614035088,0,0.111111111111111,1.0,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm100-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm100-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm100-rsr0-rcr44-esr100.npz,,,,,0,49,49,382,,left,green,0.79,256.2950072288513,256.7518391609192,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
3,12,6,0,0.444444444444444,0.298245614035088,0,0.027777777777778,3.10526315789474,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm310-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm310-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm310-rsr0-rcr2-esr100.npz,,,,,0,50,50,353,,right,red,0.62,258.4650831222534,,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
8,13,9,0,0.25,1.0,0,0.111111111111111,3.10526315789474,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm310-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm310-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm310-rsr0-rcr44-esr100.npz,,,,,0,51,51,487,,left,green,0.9,260.6219630241394,261.0534191131592,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
11,8,7,0,1.0,1.0,0,0.25,1.0,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm25-esm100-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm25-esm100-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm25-esm100-rsr0-rcr11-esr100.npz,,,,,0,52,52,105,,right,red,0.64,262.7814621925354,263.1948890686035,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
0,1,7,0,0.027777777777778,0.298245614035088,0,0.111111111111111,0.298245614035088,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm11-esm29-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm11-esm29-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm11-esm29-rsr0-rcr11-esr100.npz,,,,,0,53,53,243,,right,red,0.53,264.91427302360535,265.33154010772705,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
9,12,0,0,0.444444444444444,1.0,0,0.027777777777778,3.10526315789474,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm310-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm310-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm310-rsr0-rcr2-esr29.npz,,,,,0,54,54,175,,right,red,0.57,267.0399351119995,267.45289516448975,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
4,5,8,0,0.694444444444444,0.298245614035088,0,1.0,0.298245614035088,0,0.25,1.0,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm29-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm29-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm29-rsr0-rcr25-esr100.npz,,,,,0,55,55,54,,left,green,1.12,269.16885018348694,269.5888121128082,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
7,14,5,0,0.111111111111111,1.0,0,0.25,3.10526315789474,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm310-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm310-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm310-rsr0-rcr100-esr29.npz,,,,,0,56,56,372,,right,red,0.58,271.31082916259766,271.7348210811615,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
11,5,4,0,1.0,1.0,0,1.0,0.298245614035088,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr69-esr29.npz,,,,,0,57,57,564,,right,red,1.91,275.2216360569,275.64109110832214,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
7,12,3,0,0.111111111111111,1.0,0,0.027777777777778,3.10526315789474,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm2-esm310-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm2-esm310-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm2-esm310-rsr0-rcr44-esr29.npz,,,,,0,58,58,584,,left,green,0.62,277.36588501930237,277.81730818748474,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
6,1,9,0,0.027777777777778,1.0,0,0.111111111111111,0.298245614035088,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm11-esm29-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm11-esm29-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm11-esm29-rsr0-rcr44-esr100.npz,,,,,0,59,59,74,,left,green,0.56,279.54223799705505,279.95630407333374,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
5,13,7,0,1.0,0.298245614035088,0,0.111111111111111,3.10526315789474,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm11-esm310-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm11-esm310-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm11-esm310-rsr0-rcr11-esr100.npz,,,,,0,60,60,189,,right,red,2.03,283.4326581954956,283.84796810150146,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
5,14,11,0,1.0,0.298245614035088,0,0.25,3.10526315789474,0,1.0,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr100.npz,,,,,0,61,61,98,,left,green,1.38,285.56925201416016,,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
4,12,2,0,0.694444444444444,0.298245614035088,0,0.027777777777778,3.10526315789474,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm310-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm310-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm310-rsr0-rcr25-esr29.npz,,,,,0,62,62,543,,right,red,0.73,287.71278405189514,288.13285517692566,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
2,8,7,0,0.25,0.298245614035088,0,0.25,1.0,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm100-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm100-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm100-rsr0-rcr11-esr100.npz,,,,,0,63,63,393,,left,green,0.91,289.85787200927734,290.31650018692017,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
6,4,10,0,0.027777777777778,1.0,0,0.694444444444444,0.298245614035088,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm69-esm29-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm69-esm29-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm69-esm29-rsr0-rcr69-esr100.npz,,,,,0,64,64,554,,right,red,3.85,295.5817379951477,296.00361800193787,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
3,6,10,0,0.444444444444444,0.298245614035088,0,0.027777777777778,1.0,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm100-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm100-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm100-rsr0-rcr69-esr100.npz,,,,,0,65,65,138,,left,green,0.94,297.70101404190063,298.1239402294159,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
14,6,13,0,0.25,3.10526315789474,0,0.027777777777778,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm100-rsr0-rcr11-esr310.npz,,,,,0,66,66,91,,right,red,0.58,299.8447160720825,300.26311206817627,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
10,3,14,0,0.694444444444444,1.0,0,0.444444444444444,0.298245614035088,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr25-esr310.npz,,,,,0,67,67,597,,right,red,0.61,301.97922015190125,302.3964350223541,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
13,6,8,0,0.111111111111111,3.10526315789474,0,0.027777777777778,1.0,0,0.25,1.0,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr100.npz,,,,,0,68,68,340,,right,red,0.65,304.09014415740967,304.5094211101532,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
8,12,4,0,0.25,1.0,0,0.027777777777778,3.10526315789474,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm310-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm310-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm310-rsr0-rcr69-esr29.npz,,,,,0,69,69,30,,left,green,0.99,306.2371940612793,306.697270154953,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
7,8,6,0,0.111111111111111,1.0,0,0.25,1.0,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm100-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm100-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm100-rsr0-rcr2-esr100.npz,,,,,0,70,70,387,,left,green,0.94,308.4241042137146,308.8882942199707,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
3,6,11,0,0.444444444444444,0.298245614035088,0,0.027777777777778,1.0,0,1.0,1.0,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm100-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm100-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm100-rsr0-rcr100-esr100.npz,,,,,0,71,71,155,,left,green,0.73,310.6068592071533,311.02913904190063,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
1,13,11,0,0.111111111111111,0.298245614035088,0,0.111111111111111,3.10526315789474,0,1.0,1.0,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm11-esm310-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm11-esm310-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm11-esm310-rsr0-rcr100-esr100.npz,,,,,0,72,72,333,,left,green,0.61,312.7189791202545,313.2760810852051,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
3,0,2,0,0.444444444444444,0.298245614035088,0,0.027777777777778,0.298245614035088,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm29-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm29-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm29-rsr0-rcr25-esr29.npz,,,,,0,73,73,334,,right,red,0.75,314.96653604507446,315.3865900039673,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
2,9,12,0,0.25,0.298245614035088,0,0.444444444444444,1.0,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm44-esm100-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm44-esm100-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm44-esm100-rsr0-rcr2-esr310.npz,,,,,0,74,74,354,,left,green,2.17,318.89444518089294,319.09798216819763,1,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
12,5,10,0,0.027777777777778,3.10526315789474,0,1.0,0.298245614035088,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm29-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm29-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm29-rsr0-rcr69-esr100.npz,,,,,0,75,75,493,,right,red,0.75,321.8199071884155,322.24245619773865,2,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
4,14,12,0,0.694444444444444,0.298245614035088,0,0.25,3.10526315789474,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm310-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm310-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm310-rsr0-rcr2-esr310.npz,,,,,0,76,76,392,,left,green,0.63,323.9537971019745,324.37374806404114,2,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
3,6,5,0,0.444444444444444,0.298245614035088,0,0.027777777777778,1.0,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm100-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm100-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm100-rsr0-rcr100-esr29.npz,,,,,0,77,77,274,,left,green,0.72,326.09839510917664,326.51528811454773,2,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
8,1,6,0,0.25,1.0,0,0.111111111111111,0.298245614035088,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm29-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm29-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm29-rsr0-rcr2-esr100.npz,,,,,0,78,78,62,,right,red,0.72,328.2072551250458,328.6360230445862,2,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
4,8,11,0,0.694444444444444,0.298245614035088,0,0.25,1.0,0,1.0,1.0,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm100-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm100-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm100-rsr0-rcr100-esr100.npz,,,,,0,79,79,403,,left,green,0.98,330.35552310943604,330.7771461009979,2,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
8,10,9,0,0.25,1.0,0,0.694444444444444,1.0,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm100-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm100-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm100-rsr0-rcr44-esr100.npz,,,,,0,80,80,342,,right,red,2.88,334.2294261455536,334.6528160572052,2,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
13,10,3,0,0.111111111111111,3.10526315789474,0,0.694444444444444,1.0,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm69-esm100-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm69-esm100-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm69-esm100-rsr0-rcr44-esr29.npz,,,,,0,81,81,224,,left,green,1.28,336.3583700656891,336.87690019607544,2,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
1,9,11,0,0.111111111111111,0.298245614035088,0,0.444444444444444,1.0,0,1.0,1.0,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm44-esm100-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm44-esm100-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm44-esm100-rsr0-rcr100-esr100.npz,,,,,0,82,82,215,,right,red,0.8,338.59263706207275,339.006774187088,2,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
0,9,14,0,0.027777777777778,0.298245614035088,0,0.444444444444444,1.0,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm44-esm100-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm44-esm100-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm44-esm100-rsr0-rcr25-esr310.npz,,,,,0,83,83,433,,right,red,0.79,340.71901416778564,341.17341804504395,2,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
5,4,1,0,1.0,0.298245614035088,0,0.694444444444444,0.298245614035088,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm29-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm29-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm29-rsr0-rcr11-esr29.npz,,,,,0,84,84,560,,left,green,0.86,342.8667531013489,343.2844111919403,2,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
14,0,9,0,0.25,3.10526315789474,0,0.027777777777778,0.298245614035088,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm29-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm29-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm29-rsr0-rcr44-esr100.npz,,,,,0,85,85,90,,right,red,0.91,345.00541710853577,345.43182921409607,2,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
8,3,9,0,0.25,1.0,0,0.444444444444444,0.298245614035088,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm44-esm29-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm44-esm29-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm44-esm29-rsr0-rcr44-esr100.npz,,,,,0,86,86,15,,left,green,0.78,347.120521068573,,2,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
